Country,Location,CrossName,Genotype,Rep,YLD,TGW,Heading,Height
BANGLADESH,Jessore,KFA/3/PFAU/WEAVER//BRAMBLING/4/PFAU/WEAVER*2//BRAMBLING,27,2,2.64687,42,74,90
BANGLADESH,Jessore,KINGBIRD #1//INQALAB 91*2/TUKURU,28,1,2.23438,25,75,93
BANGLADESH,Jessore,KINGBIRD #1//INQALAB 91*2/TUKURU,28,2,2.27813,22,78,99
BANGLADESH,Jessore,MEX94.27.1.20/3/SOKOLL//ATTILA/3*BCN,29,1,3.74375,44,73,104
BANGLADESH,Jessore,MEX94.27.1.20/3/SOKOLL//ATTILA/3*BCN,29,2,3.24062,43,72,104
BANGLADESH,Jessore,MILAN/KAUZ//PRINIA/3/BAV92,30,1,2.14375,40,58,86
BANGLADESH,Jessore,MILAN/KAUZ//PRINIA/3/BAV92,30,2,4.01563,38,59,92
BANGLADESH,Jessore,MISR 1,31,1,3.83125,35,74,94
BANGLADESH,Jessore,MISR 1,31,2,2.87812,33,75,97
BANGLADESH,Jessore,MUNAL #1,32,1,2.68125,39,76,91
BANGLADESH,Jessore,MUNAL #1,32,2,2.87188,35,76,100
BANGLADESH,Jessore,OASIS/5*BORL95/5/CNDO/R143//ENTE/MEXI75/3/AE.SQ/4/2*OCI,33,1,3.89687,36,68,95
BANGLADESH,Jessore,OASIS/5*BORL95/5/CNDO/R143//ENTE/MEXI75/3/AE.SQ/4/2*OCI,33,2,3.16563,38,77,91
BANGLADESH,Jessore,OASIS/SKAUZ//4*BCN/3/2*PASTOR/4/FRET2*2/3/SNI/TRAP#1//KAUZ*3/TRAP/5/SAUAL #1,34,1,3.05625,32,78,105
BANGLADESH,Jessore,OASIS/SKAUZ//4*BCN/3/2*PASTOR/4/FRET2*2/3/SNI/TRAP#1//KAUZ*3/TRAP/5/SAUAL #1,34,2,2.79688,35,78,103
BANGLADESH,Jessore,PANDORA//WBLL1*2/BRAMBLING,35,1,3.51875,38,73,100
BANGLADESH,Jessore,PANDORA//WBLL1*2/BRAMBLING,35,2,3.27187,36,73,98
BANGLADESH,Jessore,PASTOR/3/URES/JUN//KAUZ/4/WBLL1,36,1,3.70313,43,72,103
BANGLADESH,Jessore,PASTOR/3/URES/JUN//KAUZ/4/WBLL1,36,2,3.05,40,70,98
BANGLADESH,Jessore,PAVON F 76,37,1,2.35,31,73,99
BANGLADESH,Jessore,PAVON F 76,37,2,3.525,31,73,98
BANGLADESH,Jessore,PBW343*2/KUKUNA*2//FRTL/PIFED,38,1,2.34063,24,76,95
BANGLADESH,Jessore,PBW343*2/KUKUNA*2//FRTL/PIFED,38,2,1.58438,33,78,89
BANGLADESH,Jessore,PFAU/SERI.1B//AMAD/3/WAXWING,39,1,4.46562,41,64,102
BANGLADESH,Jessore,PFAU/SERI.1B//AMAD/3/WAXWING,39,2,3.75312,34,64,98
BANGLADESH,Jessore,QUAIU #3//MILAN/AMSEL,40,1,3.54688,33,74,95
BANGLADESH,Jessore,QUAIU #3//MILAN/AMSEL,40,2,3.74062,31,73,100
BANGLADESH,Jessore,RL6043/4*NAC//2*PASTOR,41,1,4.2625,41,66,110
BANGLADESH,Jessore,RL6043/4*NAC//2*PASTOR,41,2,3.00938,43,66,99
BANGLADESH,Jessore,ROLF07*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,42,1,3.29375,34,74,105
BANGLADESH,Jessore,ROLF07*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,42,2,2.2875,35,73,111
BANGLADESH,Jessore,SAUAL/4/CROC_1/AE.SQUARROSA (205)//KAUZ/3/ATTILA/5/SAUAL,43,1,2.49375,39,78,96
BANGLADESH,Jessore,SAUAL/4/CROC_1/AE.SQUARROSA (205)//KAUZ/3/ATTILA/5/SAUAL,43,2,1.94687,41,68,94
BANGLADESH,Jessore,SAUAL/WHEAR//SAUAL,44,1,2.2125,38,76,88
BANGLADESH,Jessore,SAUAL/WHEAR//SAUAL,44,2,3.14063,33,77,102
BANGLADESH,Jessore,SERI M 82,45,1,2.80938,31,76,90
BANGLADESH,Jessore,SERI M 82,45,2,2.70937,27,76,91
BANGLADESH,Jessore,SIETE CERROS T66,46,1,3.50938,33,64,89
BANGLADESH,Jessore,SIETE CERROS T66,46,2,3.09687,32,62,86
BANGLADESH,Jessore,SOKOLL*2/3/BABAX/LR42//BABAX,47,1,3.23438,35,75,102
BANGLADESH,Jessore,SOKOLL*2/3/BABAX/LR42//BABAX,47,2,2.74375,36,71,105
BANGLADESH,Jessore,SOKOLL//PBW343*2/KUKUNA/3/ATTILA/PASTOR,48,1,3.78125,38,75,102
BANGLADESH,Jessore,SOKOLL//PBW343*2/KUKUNA/3/ATTILA/PASTOR,48,2,3.125,40,72,96
BANGLADESH,Jessore,TACUPETO F2001/BRAMBLING*2//KACHU,49,1,2.72187,49,77,90
BANGLADESH,Jessore,TACUPETO F2001/BRAMBLING*2//KACHU,49,2,2.92188,34,75,102
BANGLADESH,Jessore,TACUPETO F2001/SAUAL/4/BABAX/LR42//BABAX*2/3/KURUKU,50,1,3.7875,37,76,109
BANGLADESH,Jessore,TACUPETO F2001/SAUAL/4/BABAX/LR42//BABAX*2/3/KURUKU,50,2,2.51563,42,70,105
BANGLADESH,Jessore,TC870344/GUI//TEMPORALERA M 87/AGR/3/2*WBLL1,51,1,3.4125,45,73,101
BANGLADESH,Jessore,TC870344/GUI//TEMPORALERA M 87/AGR/3/2*WBLL1,51,2,4.25,44,72,104
BANGLADESH,Jessore,TRAP#1/BOW/3/VEE/PJN//2*TUI/4/BAV92/RAYON/5/KACHU #1,52,1,3.89063,29,78,99
BANGLADESH,Jessore,TRAP#1/BOW/3/VEE/PJN//2*TUI/4/BAV92/RAYON/5/KACHU #1,52,2,3.7875,29,79,98
BANGLADESH,Jessore,TRCH/SRTU//KACHU,53,1,3.40625,33,75,103
BANGLADESH,Jessore,TRCH/SRTU//KACHU,53,2,2.16563,33,75,100
BANGLADESH,Jessore,UP2338*2/3/SNI/TRAP#1//KAUZ*3/TRAP/4/MILAN/KAUZ//CHIL/CHUM18/5/UP2338*2/3/SNI/TRAP#1//KAUZ*3/TRAP,54,1,3.58125,34,79,87
BANGLADESH,Jessore,UP2338*2/3/SNI/TRAP#1//KAUZ*3/TRAP/4/MILAN/KAUZ//CHIL/CHUM18/5/UP2338*2/3/SNI/TRAP#1//KAUZ*3/TRAP,54,2,2.9125,29,78,88
BANGLADESH,Jessore,W15.92/4/PASTOR//HXL7573/2*BAU/3/WBLL1,55,1,4.12187,38,70,98
BANGLADESH,Jessore,W15.92/4/PASTOR//HXL7573/2*BAU/3/WBLL1,55,2,2.73438,44,70,110
BANGLADESH,Jessore,WBLL1*2/4/BABAX/LR42//BABAX/3/BABAX/LR42//BABAX,56,1,3.24375,36,76,90
BANGLADESH,Jessore,WBLL1*2/4/BABAX/LR42//BABAX/3/BABAX/LR42//BABAX,56,2,3.16875,31,73,91
BANGLADESH,Jessore,WBLL1*2/KURUKU*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,57,1,2.93438,40,78,94
BANGLADESH,Jessore,WBLL1*2/KURUKU*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,57,2,1.72187,43,79,93
BANGLADESH,Jessore,WBLL1*2/TUKURU*2/4/CROC_1/AE.SQUARROSA (205)//BORL95/3/2*MILAN,58,1,4.10938,40,74,102
BANGLADESH,Jessore,WBLL1*2/TUKURU*2/4/CROC_1/AE.SQUARROSA (205)//BORL95/3/2*MILAN,58,2,2.78437,41,72,98
BANGLADESH,Jessore,WHEAR/SOKOLL,59,1,4.10313,32,43,101
BANGLADESH,Jessore,WHEAR/SOKOLL,59,2,2.5125,33,79,97
BANGLADESH,Jessore,YAV_3/SCO//JO69/CRA/3/YAV79/4/AE.SQUARROSA (498)/5/LINE 1073/6/KAUZ*3/4/CAR//KAL/BB/3/NAC/7/KRONSTAD,60,1,3.61562,38,77,93
BANGLADESH,Jessore,YAV_3/SCO//JO69/CRA/3/YAV79/4/AE.SQUARROSA (498)/5/LINE 1073/6/KAUZ*3/4/CAR//KAL/BB/3/NAC/7/KRONSTAD,60,2,2.27813,25,78,100
NEPAL,NWRP- Bhairahwa,ARMENT//2*SOOTY_9/RASCON_37/4/CNDO/PRIMADUR//HAI-OU_17/3/SNITAN,1,2,2.67,32.8,93,78
NEPAL,NWRP- Bhairahwa,ARMENT//2*SOOTY_9/RASCON_37/4/CNDO/PRIMADUR//HAI-OU_17/3/SNITAN,1,1,2.53,31.9,92,81
NEPAL,NWRP- Bhairahwa,ATTILA,2,1,3.17,33.5,92,85
NEPAL,NWRP- Bhairahwa,ATTILA,2,2,2.5,29.3,91,83
NEPAL,NWRP- Bhairahwa,ATTILA*2/PBW65,3,1,3.17,26.2,92,84
NEPAL,NWRP- Bhairahwa,ATTILA*2/PBW65,3,2,2.83,32,95,83
NEPAL,NWRP- Bhairahwa,ATTILA*2/PBW65*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,4,1,3.5,34.7,91,87
NEPAL,NWRP- Bhairahwa,ATTILA*2/PBW65*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,4,2,2.67,36.8,89,85
NEPAL,NWRP- Bhairahwa,ATTILA//PGO/SERI/3/PASTOR,5,1,3.67,35,91,84
NEPAL,NWRP- Bhairahwa,ATTILA//PGO/SERI/3/PASTOR,5,2,3.17,38.5,91,85
NEPAL,NWRP- Bhairahwa,ATTILA/PASTOR,6,1,3.17,33.1,92,87
NEPAL,NWRP- Bhairahwa,ATTILA/PASTOR,6,2,2.5,32.3,93,82
NEPAL,NWRP- Bhairahwa,BABAX/LR42//BABAX/3/ER2000,7,2,3,38.3,87,89
NEPAL,NWRP- Bhairahwa,BABAX/LR42//BABAX/3/ER2000,7,1,2.83,38.9,90,93
NEPAL,NWRP- Bhairahwa,BABAX/LR42//BABAX/3/VORB,8,2,3.5,38.4,91,92
NEPAL,NWRP- Bhairahwa,BABAX/LR42//BABAX/3/VORB,8,1,3.33,37.7,91,90
NEPAL,NWRP- Bhairahwa,BACANORA T 88,9,1,2.67,27.3,92,75
NEPAL,NWRP- Bhairahwa,BACANORA T 88,9,2,2.17,29.6,94,70
NEPAL,NWRP- Bhairahwa,BAVIACORA M 92,10,1,2.67,32.7,92,81
NEPAL,NWRP- Bhairahwa,BAVIACORA M 92,10,2,2.67,34.3,92,75
NEPAL,NWRP- Bhairahwa,BCN/RIALTO,11,1,2.33,27.6,99,67
NEPAL,NWRP- Bhairahwa,BCN/RIALTO,11,2,1.83,27.5,96,57
NEPAL,NWRP- Bhairahwa,BCN/WBLL1,12,2,3.5,31.6,92,96
NEPAL,NWRP- Bhairahwa,BCN/WBLL1,12,1,3.33,36.3,91,96
NEPAL,NWRP- Bhairahwa,BECARD,13,2,3.17,33.2,90,94
NEPAL,NWRP- Bhairahwa,BECARD,13,1,2.83,35.9,92,87
NEPAL,NWRP- Bhairahwa,BECARD,14,1,3.33,35.5,88,87
NEPAL,NWRP- Bhairahwa,BECARD,14,2,2.5,34.7,90,84
NEPAL,NWRP- Bhairahwa,BECARD/KACHU,15,1,2.87,36.8,92,80
NEPAL,NWRP- Bhairahwa,BECARD/KACHU,15,2,2.83,31.1,90,83
NEPAL,NWRP- Bhairahwa,BRBT1*2/KIRITATI,16,1,3,38,90,90
NEPAL,NWRP- Bhairahwa,BRBT1*2/KIRITATI,16,2,2,35.7,89,79
NEPAL,NWRP- Bhairahwa,C80.1/3*BATAVIA//2*WBLL1/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,17,2,3.33,32.5,94,101
NEPAL,NWRP- Bhairahwa,C80.1/3*BATAVIA//2*WBLL1/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,17,1,3.2,33.7,94,95
NEPAL,NWRP- Bhairahwa,CHIR3/4/SIREN//ALTAR 84/AE.SQUARROSA (205)/3/3*BUC/5/PFAU/WEAVER,18,2,3.33,34.9,90,91
NEPAL,NWRP- Bhairahwa,CHIR3/4/SIREN//ALTAR 84/AE.SQUARROSA (205)/3/3*BUC/5/PFAU/WEAVER,18,1,2.5,33.3,91,82
NEPAL,NWRP- Bhairahwa,CHWL86/6/FILIN/IRENA/5/CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/WEAVER,19,1,2.17,37.9,94,84
NEPAL,NWRP- Bhairahwa,CHWL86/6/FILIN/IRENA/5/CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/WEAVER,19,2,2.17,36.7,94,85
NEPAL,NWRP- Bhairahwa,CIRNO  C 2008,20,2,2.33,39.8,95,67
NEPAL,NWRP- Bhairahwa,CIRNO  C 2008,20,1,2.07,41.1,95,67
NEPAL,NWRP- Bhairahwa,CMH79A.955/4/AGA/3/4*SN64/CNO67//INIA66/5/NAC/6/RIALTO,21,2,1.33,30.9,99,77
NEPAL,NWRP- Bhairahwa,CMH79A.955/4/AGA/3/4*SN64/CNO67//INIA66/5/NAC/6/RIALTO,21,1,0.57,44.5,92,72
NEPAL,NWRP- Bhairahwa,CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/OCI/5/PASTOR/6/TEMPORALERA M 87/ROMO96,22,2,2.83,30,87,91
NEPAL,NWRP- Bhairahwa,CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/OCI/5/PASTOR/6/TEMPORALERA M 87/ROMO96,22,1,1.67,27.4,86,83
NEPAL,NWRP- Bhairahwa,CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/WEAVER/5/2*KAUZ,23,1,2.17,30.7,94,78
NEPAL,NWRP- Bhairahwa,CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/WEAVER/5/2*KAUZ,23,2,1.67,29.9,95,70
NEPAL,NWRP- Bhairahwa,CNO79//PF70354/MUS/3/PASTOR/4/BAV92*2/5/FH6-1-7,24,2,3.33,38.2,89,93
NEPAL,NWRP- Bhairahwa,CNO79//PF70354/MUS/3/PASTOR/4/BAV92*2/5/FH6-1-7,24,1,2.67,37.9,89,93
NEPAL,NWRP- Bhairahwa,CROC_1/AE.SQUARROSA (205)//BORL95/3/PRL/SARA//TSI/VEE#5/4/FRET2,25,1,3,36.8,91,85
NEPAL,NWRP- Bhairahwa,CROC_1/AE.SQUARROSA (205)//BORL95/3/PRL/SARA//TSI/VEE#5/4/FRET2,25,2,3,36.3,87,91
NEPAL,NWRP- Bhairahwa,GK ARON/AG SECO 7846//2180/4/2*MILAN/KAUZ//PRINIA/3/BAV92,26,2,3.5,36.2,88,100
NEPAL,NWRP- Bhairahwa,GK ARON/AG SECO 7846//2180/4/2*MILAN/KAUZ//PRINIA/3/BAV92,26,1,2.5,38.4,85,87
NEPAL,NWRP- Bhairahwa,KFA/3/PFAU/WEAVER//BRAMBLING/4/PFAU/WEAVER*2//BRAMBLING,27,2,3,31,93,89
NEPAL,NWRP- Bhairahwa,KFA/3/PFAU/WEAVER//BRAMBLING/4/PFAU/WEAVER*2//BRAMBLING,27,1,2.83,38.2,94,88
NEPAL,NWRP- Bhairahwa,KINGBIRD #1//INQALAB 91*2/TUKURU,28,1,3,28.7,94,83
NEPAL,NWRP- Bhairahwa,KINGBIRD #1//INQALAB 91*2/TUKURU,28,2,1.5,27.7,94,75
NEPAL,NWRP- Bhairahwa,MEX94.27.1.20/3/SOKOLL//ATTILA/3*BCN,29,1,3.13,42.8,92,99
NEPAL,NWRP- Bhairahwa,MEX94.27.1.20/3/SOKOLL//ATTILA/3*BCN,29,2,2.53,43.5,92,90
NEPAL,NWRP- Bhairahwa,MILAN/KAUZ//PRINIA/3/BAV92,30,1,3.17,39.4,88,91
NEPAL,NWRP- Bhairahwa,MILAN/KAUZ//PRINIA/3/BAV92,30,2,3,40.1,88,82
NEPAL,NWRP- Bhairahwa,MISR 1,31,2,2.87,30.1,93,82
NEPAL,NWRP- Bhairahwa,MISR 1,31,1,2.5,31.5,92,82
NEPAL,NWRP- Bhairahwa,MUNAL #1,32,2,3.33,36,94,95
NEPAL,NWRP- Bhairahwa,MUNAL #1,32,1,3,30.7,93,90
NEPAL,NWRP- Bhairahwa,OASIS/5*BORL95/5/CNDO/R143//ENTE/MEXI75/3/AE.SQ/4/2*OCI,33,2,3,41.9,90,82
NEPAL,NWRP- Bhairahwa,OASIS/5*BORL95/5/CNDO/R143//ENTE/MEXI75/3/AE.SQ/4/2*OCI,33,1,2.83,34.9,90,91
NEPAL,NWRP- Bhairahwa,OASIS/SKAUZ//4*BCN/3/2*PASTOR/4/FRET2*2/3/SNI/TRAP#1//KAUZ*3/TRAP/5/SAUAL #1,34,1,2.83,34,93,92
NEPAL,NWRP- Bhairahwa,OASIS/SKAUZ//4*BCN/3/2*PASTOR/4/FRET2*2/3/SNI/TRAP#1//KAUZ*3/TRAP/5/SAUAL #1,34,2,2.33,32.2,93,88
NEPAL,NWRP- Bhairahwa,PANDORA//WBLL1*2/BRAMBLING,35,2,3.17,32,90,88
NEPAL,NWRP- Bhairahwa,PANDORA//WBLL1*2/BRAMBLING,35,1,3,33.1,93,88
NEPAL,NWRP- Bhairahwa,PASTOR/3/URES/JUN//KAUZ/4/WBLL1,36,2,2.83,36.8,92,87
NEPAL,NWRP- Bhairahwa,PASTOR/3/URES/JUN//KAUZ/4/WBLL1,36,1,2.53,36.9,91,89
NEPAL,NWRP- Bhairahwa,PAVON F 76,37,2,2.33,38.8,90,84
NEPAL,NWRP- Bhairahwa,PAVON F 76,37,1,2.2,30,91,82
NEPAL,NWRP- Bhairahwa,PBW343*2/KUKUNA*2//FRTL/PIFED,38,2,2.67,32.3,93,91
NEPAL,NWRP- Bhairahwa,PBW343*2/KUKUNA*2//FRTL/PIFED,38,1,2.33,33.4,92,85
NEPAL,NWRP- Bhairahwa,PFAU/SERI.1B//AMAD/3/WAXWING,39,2,3.67,35.2,87,89
NEPAL,NWRP- Bhairahwa,PFAU/SERI.1B//AMAD/3/WAXWING,39,1,2.67,35,90,86
NEPAL,NWRP- Bhairahwa,QUAIU #3//MILAN/AMSEL,40,2,3.33,29.3,94,89
NEPAL,NWRP- Bhairahwa,QUAIU #3//MILAN/AMSEL,40,1,3.2,32.2,92,82
NEPAL,NWRP- Bhairahwa,RL6043/4*NAC//2*PASTOR,41,1,3,34.4,90,89
NEPAL,NWRP- Bhairahwa,RL6043/4*NAC//2*PASTOR,41,2,2.83,32.6,90,94
NEPAL,NWRP- Bhairahwa,ROLF07*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,42,2,3,35,91,90
NEPAL,NWRP- Bhairahwa,ROLF07*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,42,1,2.83,36.7,92,89
NEPAL,NWRP- Bhairahwa,SAUAL/4/CROC_1/AE.SQUARROSA (205)//KAUZ/3/ATTILA/5/SAUAL,43,1,2.33,30.8,96,85
NEPAL,NWRP- Bhairahwa,SAUAL/4/CROC_1/AE.SQUARROSA (205)//KAUZ/3/ATTILA/5/SAUAL,43,2,2.17,38.3,96,87
NEPAL,NWRP- Bhairahwa,SAUAL/WHEAR//SAUAL,44,2,2.4,31.1,91,91
NEPAL,NWRP- Bhairahwa,SAUAL/WHEAR//SAUAL,44,1,2.33,32.6,93,86
NEPAL,NWRP- Bhairahwa,SERI M 82,45,2,2.5,28.3,94,80
NEPAL,NWRP- Bhairahwa,SERI M 82,45,1,2.2,31.4,93,76
NEPAL,NWRP- Bhairahwa,SIETE CERROS T66,46,1,2.83,32.1,89,85
NEPAL,NWRP- Bhairahwa,SIETE CERROS T66,46,2,2.67,30.8,89,90
NEPAL,NWRP- Bhairahwa,SOKOLL*2/3/BABAX/LR42//BABAX,47,1,3.17,33.9,91,87
NEPAL,NWRP- Bhairahwa,SOKOLL*2/3/BABAX/LR42//BABAX,47,2,2,32.5,93,85
NEPAL,NWRP- Bhairahwa,SOKOLL//PBW343*2/KUKUNA/3/ATTILA/PASTOR,48,1,3.17,37.3,90,84
NEPAL,NWRP- Bhairahwa,SOKOLL//PBW343*2/KUKUNA/3/ATTILA/PASTOR,48,2,3,33.4,92,84
NEPAL,NWRP- Bhairahwa,TACUPETO F2001/BRAMBLING*2//KACHU,49,2,2.87,35.9,95,92
NEPAL,NWRP- Bhairahwa,TACUPETO F2001/BRAMBLING*2//KACHU,49,1,2.5,40,95,90
NEPAL,NWRP- Bhairahwa,TACUPETO F2001/SAUAL/4/BABAX/LR42//BABAX*2/3/KURUKU,50,1,3,39.9,91,88
NEPAL,NWRP- Bhairahwa,TACUPETO F2001/SAUAL/4/BABAX/LR42//BABAX*2/3/KURUKU,50,2,2.67,36.8,92,90
NEPAL,NWRP- Bhairahwa,TC870344/GUI//TEMPORALERA M 87/AGR/3/2*WBLL1,51,1,3.33,42.2,89,89
NEPAL,NWRP- Bhairahwa,TC870344/GUI//TEMPORALERA M 87/AGR/3/2*WBLL1,51,2,2.5,39.5,92,86
NEPAL,NWRP- Bhairahwa,TRAP#1/BOW/3/VEE/PJN//2*TUI/4/BAV92/RAYON/5/KACHU #1,52,1,3,31.8,89,86
NEPAL,NWRP- Bhairahwa,TRAP#1/BOW/3/VEE/PJN//2*TUI/4/BAV92/RAYON/5/KACHU #1,52,2,3,32.1,90,84
NEPAL,NWRP- Bhairahwa,TRCH/SRTU//KACHU,53,2,3.17,33.9,92,84
NEPAL,NWRP- Bhairahwa,TRCH/SRTU//KACHU,53,1,2.87,35.6,92,88
NEPAL,NWRP- Bhairahwa,UP2338*2/3/SNI/TRAP#1//KAUZ*3/TRAP/4/MILAN/KAUZ//CHIL/CHUM18/5/UP2338*2/3/SNI/TRAP#1//KAUZ*3/TRAP,54,1,3,33.4,94,84
NEPAL,NWRP- Bhairahwa,UP2338*2/3/SNI/TRAP#1//KAUZ*3/TRAP/4/MILAN/KAUZ//CHIL/CHUM18/5/UP2338*2/3/SNI/TRAP#1//KAUZ*3/TRAP,54,2,2.17,29.3,95,80
NEPAL,NWRP- Bhairahwa,W15.92/4/PASTOR//HXL7573/2*BAU/3/WBLL1,55,1,3.5,45.6,90,90
NEPAL,NWRP- Bhairahwa,W15.92/4/PASTOR//HXL7573/2*BAU/3/WBLL1,55,2,3,41.1,92,87
NEPAL,NWRP- Bhairahwa,WBLL1*2/4/BABAX/LR42//BABAX/3/BABAX/LR42//BABAX,56,2,2.67,28.4,94,84
NEPAL,NWRP- Bhairahwa,WBLL1*2/4/BABAX/LR42//BABAX/3/BABAX/LR42//BABAX,56,1,2.53,30.7,94,82
NEPAL,NWRP- Bhairahwa,WBLL1*2/KURUKU*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,57,1,2.5,40.4,93,85
NEPAL,NWRP- Bhairahwa,WBLL1*2/KURUKU*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,57,2,2.33,45.4,92,86
NEPAL,NWRP- Bhairahwa,WBLL1*2/TUKURU*2/4/CROC_1/AE.SQUARROSA (205)//BORL95/3/2*MILAN,58,2,3.17,35.4,91,92
NEPAL,NWRP- Bhairahwa,WBLL1*2/TUKURU*2/4/CROC_1/AE.SQUARROSA (205)//BORL95/3/2*MILAN,58,1,3,41.2,91,92
NEPAL,NWRP- Bhairahwa,WHEAR/SOKOLL,59,1,2.73,34.9,91,92
NEPAL,NWRP- Bhairahwa,WHEAR/SOKOLL,59,2,2.33,34.3,91,93
NEPAL,NWRP- Bhairahwa,YAV_3/SCO//JO69/CRA/3/YAV79/4/AE.SQUARROSA (498)/5/LINE 1073/6/KAUZ*3/4/CAR//KAL/BB/3/NAC/7/KRONSTAD,60,1,3.23,35.1,93,82
NEPAL,NWRP- Bhairahwa,YAV_3/SCO//JO69/CRA/3/YAV79/4/AE.SQUARROSA (498)/5/LINE 1073/6/KAUZ*3/4/CAR//KAL/BB/3/NAC/7/KRONSTAD,60,2,2.33,31.1,93,80
INDIA,Inst. of Agric. Sci. - BHU,ARMENT//2*SOOTY_9/RASCON_37/4/CNDO/PRIMADUR//HAI-OU_17/3/SNITAN,1,1,4.07236,37,75,91.3
INDIA,Inst. of Agric. Sci. - BHU,ARMENT//2*SOOTY_9/RASCON_37/4/CNDO/PRIMADUR//HAI-OU_17/3/SNITAN,1,2,4.41294,34.2,76,92
INDIA,Inst. of Agric. Sci. - BHU,ATTILA,2,1,4.47815,33.5,76,91
INDIA,Inst. of Agric. Sci. - BHU,ATTILA,2,2,4.28613,31.3,76,93
INDIA,Inst. of Agric. Sci. - BHU,ATTILA*2/PBW65,3,1,4.48359,31.8,78,90.7
INDIA,Inst. of Agric. Sci. - BHU,ATTILA*2/PBW65,3,2,4.35859,30.4,79,87.3
INDIA,Inst. of Agric. Sci. - BHU,ATTILA*2/PBW65*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,4,1,4.6738,37.4,75,95
INDIA,Inst. of Agric. Sci. - BHU,ATTILA*2/PBW65*2/5/REH/HARE//2*BCN/3/CROC_1/AE.SQUARROSA (213)//PGO/4/HUITES,4,2,4.16656,36.8,76,98.3
INDIA,Inst. of Agric. Sci. - BHU,ATTILA//PGO/SERI/3/PASTOR,5,1,4.2191,35.1,77,88.3
INDIA,Inst. of Agric. Sci. - BHU,ATTILA//PGO/SERI/3/PASTOR,5,2,3.86947,33.6,79,90.7
INDIA,Inst. of Agric. Sci. - BHU,ATTILA/PASTOR,6,1,4.95821,31.3,77,99
INDIA,Inst. of Agric. Sci. - BHU,ATTILA/PASTOR,6,2,5.12306,33.1,76,96.7
INDIA,Inst. of Agric. Sci. - BHU,BABAX/LR42//BABAX/3/ER2000,7,1,3.63216,34.3,75,88
INDIA,Inst. of Agric. Sci. - BHU,BABAX/LR42//BABAX/3/ER2000,7,2,3.40571,36.3,75,93
INDIA,Inst. of Agric. Sci. - BHU,BABAX/LR42//BABAX/3/VORB,8,1,4.73358,40.2,76,91
INDIA,Inst. of Agric. Sci. - BHU,BABAX/LR42//BABAX/3/VORB,8,2,4.69916,38.8,75,94.7
INDIA,Inst. of Agric. Sci. - BHU,BACANORA T 88,9,1,3.55426,28.1,74,82.7
INDIA,Inst. of Agric. Sci. - BHU,BACANORA T 88,9,2,3.17746,30.5,74,82
INDIA,Inst. of Agric. Sci. - BHU,BAVIACORA M 92,10,1,4.16475,34.8,77,87.3
INDIA,Inst. of Agric. Sci. - BHU,BAVIACORA M 92,10,2,4.0144,33.9,76,92
INDIA,Inst. of Agric. Sci. - BHU,BCN/RIALTO,11,1,3.48904,34.1,91,93.7
INDIA,Inst. of Agric. Sci. - BHU,BCN/RIALTO,11,2,3.45644,34.8,90,91.7
INDIA,Inst. of Agric. Sci. - BHU,BCN/WBLL1,12,1,4.55424,34.9,76,90.7
INDIA,Inst. of Agric. Sci. - BHU,BCN/WBLL1,12,2,4.11946,33.5,76,95
INDIA,Inst. of Agric. Sci. - BHU,BECARD,13,1,4.03794,32.6,75,95.3
INDIA,Inst. of Agric. Sci. - BHU,BECARD,13,2,3.90932,33.4,76,89.7
INDIA,Inst. of Agric. Sci. - BHU,BECARD,14,1,4.0307,32.1,74,96
INDIA,Inst. of Agric. Sci. - BHU,BECARD,14,2,4.08686,29.2,74,93
